,userId,Reputation,Views,UpVotes,DownVotes
16539,23701,16,0,0,0
16540,23702,6,0,0,0
16541,23703,101,0,0,0
16542,23705,6,1,0,0
16543,23706,6,0,0,0
16544,23708,8,1,0,0
16545,23710,101,1,0,0
16546,23712,1,0,0,0
16547,23714,6,0,0,0
16548,23715,30,3,0,0
16549,23717,131,8,0,0
16550,23719,123,1,1,0
16551,23721,11,0,0,0
16552,23722,8,2,0,0
16553,23723,1,0,0,0
16554,23725,8,0,0,0
16555,23726,1,0,0,0
16556,23727,1,0,0,0
16557,23728,1,0,0,0
16558,23729,1,0,0,0
16559,23730,1,0,0,0
16560,23731,101,0,3,0
16561,23732,108,7,2,0
16562,23733,60,7,12,0
16563,23734,66,6,0,0
16564,23735,1,1,0,0
16565,23736,101,5,0,0
16566,23737,1,1,0,0
16567,23738,1,0,0,0
16568,23739,23,8,1,0
16569,23740,1,0,0,0
16570,23741,21,3,0,0
16571,23744,13,0,0,0
16572,23745,1,0,0,0
16573,23747,101,2,0,0
16574,23749,11,5,0,0
16575,23750,1,0,0,0
16576,23751,101,0,0,0
16577,23752,101,0,2,0
16578,23753,18,0,2,0
16579,23754,101,0,0,0
16580,23755,11,4,0,0
16581,23756,6,1,0,0
16582,23757,1,0,0,0
16583,23758,121,8,0,0
16584,23759,106,13,0,0
16585,23761,1,1,0,0
16586,23762,1,0,0,0
16587,23763,6,0,0,0
16588,23764,1,2,0,0
16589,23766,1,1,0,0
16590,23767,1,0,0,0
16591,23769,16,2,0,0
16592,23770,388,8,6,0
16593,23771,123,6,2,0
16594,23772,21,3,0,0
16595,23774,59,10,3,0
16596,23775,16,3,2,0
16597,23779,1,0,0,0
16598,23782,1,0,0,0
16599,23783,49,11,3,0
16600,23784,16,1,0,0
16601,23785,61,1,1,0
16602,23786,1,1,0,0
16603,23788,6,0,0,0
16604,23789,101,0,0,0
16605,23790,218,18,2,0
16606,23792,36,3,0,0
16607,23794,101,2,0,0
16608,23795,101,0,0,0
16609,23796,1,6,0,0
16610,23797,11,1,0,0
16611,23798,6,1,0,0
16612,23800,11,0,0,0
16613,23801,572,43,12,2
16614,23802,101,1,0,0
16615,23803,95,9,8,0
16616,23804,31,2,0,0
16617,23805,11,3,0,0
16618,23807,14,3,0,0
16619,23808,1,0,0,0
16620,23809,1,0,0,0
16621,23810,111,0,10,0
16622,23811,1,0,0,0
16623,23812,25,17,2,0
16624,23814,6,0,0,0
16625,23815,101,2,1,0
16626,23816,1,2,0,0
16627,23817,6,2,0,0
16628,23818,1,1,0,0
16629,23819,101,0,2,0
16630,23820,123,7,21,0
16631,23821,11,3,0,0
16632,23822,6,2,0,0
16633,23823,160,3,3,0
16634,23824,6,0,0,0
16635,23825,1,0,0,0
16636,23826,16,1,0,0
16637,23828,28,2,2,0
16638,23830,101,0,0,0
16639,23831,1,0,0,0
16640,23832,1,0,0,0
16641,23834,1,0,0,0
16642,23835,16,0,0,0
16643,23837,101,0,1,0
16644,23838,1,0,0,0
16645,23839,101,0,0,0
16646,23840,329,15,38,2
16647,23841,1,0,0,0
16648,23842,1,0,0,0
16649,23843,1,0,0,0
16650,23847,1,0,0,0
16651,23848,108,1,18,0
16652,23849,1,0,0,0
16653,23850,4,1,0,0
16654,23851,101,0,1,0
16655,23852,1,1,0,0
16656,23853,6235,514,147,10
16657,23854,16,0,1,0
16658,23855,133,3,2,0
16659,23856,21,1,0,0
16660,23857,101,0,0,0
16661,23859,101,2,3,0
16662,23860,1,1,0,0
16663,23862,1,1,0,0
16664,23863,21,16,0,0
16665,23865,1,0,0,0
16666,23866,6,1,0,0
16667,23867,1,0,0,0
16668,23868,1,0,0,0
16669,23870,6,0,0,0
16670,23872,1,1,0,0
16671,23873,1,1,0,0
16672,23874,26,3,1,0
16673,23876,8,3,0,0
16674,23877,1,1,0,0
16675,23878,118,5,5,0
16676,23879,28,1,0,0
16677,23880,12,5,0,0
16678,23881,101,6,0,0
16679,23882,11,0,0,0
16680,23883,1,0,0,0
16681,23885,16,3,0,0
16682,23886,101,0,14,0
16683,23887,1,1,0,0
16684,23888,101,0,2,0
16685,23889,101,0,0,0
16686,23890,117,13,1,0
16687,23891,262,11,14,0
16688,23892,6,1,0,0
16689,23893,1,1,0,0
16690,23894,1,1,0,0
16691,23895,11,0,0,0
16692,23897,48,1,1,0
16693,23898,8,4,0,0
16694,23899,6,0,0,0
16695,23900,31,0,0,0
16696,23901,1,1,0,0
16697,23902,1,0,0,0
16698,23903,101,0,0,0
16699,23904,6,0,0,0
16700,23906,21,0,0,0
16701,23907,101,0,0,0
16702,23908,1,0,0,0
16703,23911,58,8,0,0
16704,23912,1,1,0,0
16705,23913,4,0,0,0
16706,23914,1,0,0,0
16707,23915,56,6,4,0
16708,23916,1,0,0,0
16709,23917,131,5,0,0
16710,23918,18,4,5,0
16711,23919,1,0,0,0
16712,23920,1,0,0,0
16713,23921,1,0,0,0
16714,23922,11,2,0,0
16715,23923,101,2,1,0
16716,23924,1,2,0,0
16717,23925,101,0,0,0
16718,23926,16,11,0,0
16719,23928,11,0,0,0
16720,23932,101,1,3,0
16721,23933,21,3,0,0
16722,23934,6,0,0,0
16723,23935,13,4,0,0
16724,23936,6,0,0,0
16725,23939,6,4,0,0
16726,23943,13,4,0,0
16727,23944,1,0,0,0
16728,23945,16,0,0,0
16729,23946,6,3,0,0
16730,23948,101,0,0,0
16731,23950,11,1,0,0
16732,23951,1,1,0,0
16733,23952,1,0,0,0
16734,23954,101,0,4,0
16735,23955,101,0,3,0
16736,23956,125,59,5,0
16737,23957,123,3,2,0
16738,23958,1,0,0,0
16739,23959,1,0,0,0
16740,23960,106,2,0,0
16741,23961,1,0,0,0
16742,23962,1,0,0,0
16743,23964,116,2,1,0
16744,23966,101,0,0,0
16745,23968,1,1,0,0
16746,23970,20,8,1,0
16747,23972,38,4,4,0
16748,23973,1,1,0,0
16749,23974,21,1,0,0
16750,23976,1,0,0,0
16751,23977,101,0,0,0
16752,23978,1,0,0,0
16753,23979,101,0,1,0
16754,23980,1,0,0,0
16755,23981,23,2,2,0
16756,23982,1,0,0,0
16757,23983,21,2,0,0
16758,23984,15,1,0,0
16759,23986,1,0,0,0
16760,23987,6,3,0,0
16761,23988,6,0,0,0
16762,23989,16,1,0,0
16763,23990,106,1,1,0
16764,23991,113,1,0,0
16765,23992,8,3,0,0
16766,23993,108,2,0,0
16767,23994,1,3,0,0
16768,23995,111,1,0,0
16769,23996,1,1,0,0
16770,23997,8,0,0,0
16771,23998,1,1,0,0
16772,23999,1,1,0,0
16773,24000,719,160,52,35
16774,24001,11,0,0,0
16775,24002,111,7,0,0
16776,24003,138,5,0,0
16777,24004,123,2,2,0
16778,24005,101,1,0,0
16779,24006,1,0,0,0
16780,24007,1,0,0,0
16781,24009,1,0,0,0
16782,24010,101,0,0,0
16783,24013,121,4,1,0
16784,24014,1,6,0,0
16785,24015,16,3,0,0
16786,24016,1,0,0,0
16787,24018,101,2,2,0
16788,24019,10,3,0,0
16789,24021,1,0,0,0
16790,24022,1,2,0,0
16791,24024,43,1,2,0
16792,24025,101,0,2,0
16793,24027,13,5,0,0
16794,24028,88,7,0,0
16795,24029,101,0,0,0
16796,24030,1,1,0,0
16797,24031,16,6,0,0
16798,24032,101,0,0,0
16799,24033,106,2,3,0
16800,24034,1,0,0,0
16801,24035,101,4,0,0
16802,24036,1,0,0,0
16803,24037,1,0,0,0
16804,24038,16,4,0,0
16805,24039,101,0,0,0
16806,24040,106,4,0,0
16807,24041,101,2,0,0
16808,24042,120,2,2,0
16809,24044,1,2,0,0
16810,24045,1,0,0,0
16811,24046,78,10,4,0
16812,24047,1,0,0,0
16813,24048,11,0,0,0
16814,24050,86,5,0,0
16815,24052,11,0,0,0
16816,24053,1,0,0,0
16817,24054,101,0,0,0
16818,24055,35,8,0,0
16819,24056,332,10,0,0
16820,24058,101,0,0,0
16821,24059,13,4,0,0
16822,24060,101,0,1,0
16823,24061,1,0,0,0
16824,24062,13,1,0,0
16825,24063,101,0,0,0
16826,24064,6,3,0,0
16827,24065,1,0,0,0
16828,24068,6,2,0,0
16829,24069,1,2,0,0
16830,24070,1,0,0,0
16831,24071,33,6,0,0
16832,24073,1136,56,1346,4
16833,24075,1,0,0,0
16834,24076,106,1,5,0
16835,24077,1,1,0,0
16836,24078,1,0,0,0
16837,24079,1,2,0,0
16838,24080,354,5,0,0
16839,24081,1,0,0,0
16840,24082,101,0,0,0
16841,24083,1,0,0,0
16842,24084,46,3,0,0
16843,24085,6,3,0,0
16844,24087,8,2,0,0
16845,24088,32,4,0,0
16846,24089,1,0,0,0
16847,24090,1,0,0,0
16848,24091,125,15,7,0
16849,24092,6,3,0,0
16850,24093,1,10,0,0
16851,24095,1,2,0,0
16852,24096,1,1,0,0
16853,24097,450,94,19,1
16854,24098,101,1,0,0
16855,24101,1,0,0,0
16856,24102,101,0,1,0
16857,24104,1,0,0,0
16858,24106,11,0,0,0
16859,24107,101,0,0,0
16860,24109,44,3,5,0
16861,24110,101,0,0,0
16862,24111,1,0,0,0
16863,24112,11,15,0,0
16864,24113,1,0,0,0
16865,24114,1,0,0,0
16866,24117,31,2,0,0
16867,24119,1,1,0,0
16868,24120,1,0,0,0
16869,24121,11,0,0,0
16870,24122,101,0,5,0
16871,24123,101,1,8,0
16872,24124,41,3,0,0
16873,24125,1,0,0,0
16874,24126,1,0,0,0
16875,24127,1,0,0,0
16876,24128,36,14,21,0
16877,24129,101,1,2,0
16878,24130,11,1,0,0
16879,24131,1,0,0,0
16880,24132,121,8,0,0
16881,24133,25,3,0,0
16882,24134,11,2,0,0
16883,24135,6,0,0,0
16884,24136,10,6,0,0
16885,24137,315,36,1,0
16886,24138,1,0,0,0
16887,24139,38,1,4,0
16888,24140,1,0,0,0
16889,24141,1,0,0,0
16890,24142,111,5,0,0
16891,24143,146,12,2,0
16892,24144,155,8,7,0
16893,24145,1,0,0,0
16894,24147,1,0,0,0
16895,24148,116,8,15,0
16896,24150,21,2,0,0
16897,24151,1,8,0,0
16898,24152,101,0,0,0
16899,24153,1,0,0,0
16900,24154,176,7,1,0
16901,24155,21,6,0,0
16902,24156,9,0,0,0
16903,24157,128,2,1,0
16904,24158,31,0,0,0
16905,24159,101,0,0,0
16906,24160,46,0,0,0
16907,24163,33,10,2,0
16908,24164,1,2,0,0
16909,24165,11,1,0,0
16910,24166,1,0,0,0
16911,24167,11,0,0,0
16912,24168,118,9,0,0
16913,24169,163,7,1,0
16914,24171,6,0,0,0
16915,24172,1,0,0,0
16916,24173,28,8,0,0
16917,24174,1,0,0,0
16918,24175,365,13,24,1
16919,24176,1,0,0,0
16920,24177,133,0,1,0
16921,24178,1,0,0,0
16922,24180,1,0,0,0
16923,24182,156,8,1,0
16924,24183,101,0,0,0
16925,24184,6,0,0,0
16926,24185,101,2,0,0
16927,24186,6,3,0,0
16928,24187,31,0,0,0
16929,24188,11,0,0,0
16930,24189,26,12,0,0
16931,24191,1,0,0,0
16932,24194,101,0,0,0
16933,24196,101,1,2,0
16934,24197,321,42,0,0
16935,24198,6,4,0,0
16936,24199,140,11,1,0
16937,24200,3,1,0,0
16938,24202,1,0,0,0
16939,24203,1,0,0,0
16940,24205,101,0,4,0
16941,24206,23,11,0,0
16942,24207,3,2,0,0
16943,24208,101,2,0,0
16944,24209,6,1,0,0
16945,24210,101,0,0,0
16946,24211,103,3,0,0
16947,24212,16,11,5,0
16948,24214,1,0,0,0
16949,24215,101,0,4,0
16950,24217,1,3,0,0
16951,24218,46,4,0,0
16952,24219,6,3,0,0
16953,24220,1,0,0,0
16954,24221,11,0,0,0
16955,24224,1,0,0,0
16956,24227,1,1,0,0
16957,24229,1,0,0,0
16958,24230,197,80,31,0
16959,24231,101,0,0,0
16960,24232,33,3,1,0
16961,24233,101,0,2,0
16962,24234,1,0,0,0
16963,24235,3,1,0,0
16964,24237,1,1,0,0
16965,24238,32,20,2,0
16966,24239,18,2,1,0
16967,24240,21,2,0,0
16968,24241,101,0,0,0
16969,24242,1,0,0,0
16970,24243,152,7,13,0
16971,24244,1,0,0,0
16972,24245,101,0,0,0
16973,24246,1,0,0,0
16974,24247,101,2,3,0
16975,24248,101,0,2,0
16976,24249,101,0,0,0
16977,24250,101,0,1,0
16978,24251,101,0,0,0
16979,24252,1,0,0,0
16980,24253,1,0,0,0
16981,24254,101,3,0,0
16982,24255,1,0,0,0
16983,24256,6,10,0,0
16984,24257,101,2,3,0
16985,24258,101,8,2,0
16986,24259,101,1,21,0
16987,24260,101,0,1,0
16988,24261,101,1,1,0
16989,24262,101,0,0,0
16990,24264,1,0,0,0
16991,24265,1,0,0,0
16992,24267,101,0,0,0
16993,24268,101,0,0,0
16994,24269,6,1,0,0
16995,24270,1,0,0,0
16996,24271,101,0,0,0
16997,24272,101,0,2,0
16998,24273,101,0,0,0
16999,24274,1,1,0,0
17000,24275,1,0,0,0
17001,24276,101,0,0,0
17002,24277,11,3,0,0
17003,24279,101,1,0,0
17004,24280,1,0,0,0
17005,24281,8,1,0,0
17006,24283,101,1,0,0
17007,24284,1,0,0,0
17008,24285,11,1,0,0
17009,24286,101,2,0,0
17010,24287,101,0,0,0
17011,24288,1,0,0,0
17012,24289,226,4,3,0
17013,24290,146,4,2,0
17014,24291,16,0,0,0
17015,24293,175,11,1,0
17016,24294,101,1,4,0
17017,24295,231,32,2,0
17018,24296,46,9,0,0
17019,24297,101,0,0,0
17020,24298,101,1,0,0
17021,24300,1,0,0,0
17022,24301,6,0,0,0
17023,24302,1,0,0,0
17024,24303,101,0,0,0
17025,24305,1,0,0,0
17026,24306,1,2,0,0
17027,24308,13,1,0,0
17028,24309,101,0,0,0
17029,24310,1,0,0,0
17030,24311,25,4,1,0
17031,24312,21,0,0,0
17032,24313,38,1,0,0
17033,24314,1,0,0,0
17034,24315,1,3,0,0
17035,24316,101,0,0,0
17036,24317,3,1,0,0
17037,24318,6,3,0,0
17038,24319,81,6,0,0
17039,24321,13,0,0,0
17040,24323,81,28,5,0
17041,24324,101,3,0,0
17042,24326,101,1,0,0
17043,24327,155,13,3,0
17044,24328,11,0,0,0
17045,24329,1,0,0,0
17046,24330,8,0,0,0
17047,24331,101,1,0,0
17048,24332,1,0,0,0
17049,24333,1,0,0,0
17050,24334,21,9,0,0
17051,24335,1,1,0,0
17052,24336,1,0,0,0
17053,24337,1,0,0,0
17054,24339,1,0,0,0
17055,24340,21,1,0,0
17056,24341,658,62,225,1
17057,24343,101,3,0,0
17058,24344,18,6,3,0
17059,24345,101,2,0,0
17060,24346,1,1,0,0
17061,24347,56,1,0,0
17062,24349,1,3,0,0
17063,24350,101,1,0,0
17064,24351,8,1,0,0
17065,24352,3,2,0,0
17066,24353,31,1,0,0
17067,24354,6,0,0,0
17068,24356,101,0,0,0
17069,24357,143,6,13,0
17070,24360,11,1,0,0
17071,24361,18,3,3,0
17072,24362,1,1,0,0
17073,24363,101,1,0,0
17074,24364,6,1,0,0
17075,24365,1,7,0,0
17076,24368,1,1,0,0
17077,24369,101,0,10,0
17078,24370,338,24,10,0
17079,24371,23,5,2,0
17080,24373,1,1,0,0
17081,24376,21,2,0,0
17082,24377,1,2,0,0
17083,24378,1,4,0,0
17084,24379,11,3,0,0
17085,24380,1,2,0,0
17086,24381,101,6,3,0
17087,24383,101,1,0,0
17088,24384,101,0,2,0
17089,24386,1,0,0,0
17090,24387,6,0,0,0
17091,24388,126,21,20,0
17092,24389,11,1,0,0
17093,24390,123,4,1,0
17094,24391,6,1,0,0
17095,24392,1,0,0,0
17096,24393,21,1,0,0
17097,24394,11,1,0,0
17098,24395,101,0,1,0
17099,24396,16,3,0,0
17100,24397,1,2,0,0
17101,24398,1,0,0,0
17102,24400,101,0,0,0
17103,24401,1,0,0,0
17104,24403,1,0,0,0
17105,24404,38,5,0,0
17106,24405,16,1,0,0
17107,24406,101,12,0,0
17108,24407,1,1,0,0
17109,24408,101,0,0,0
17110,24409,101,3,0,0
17111,24410,101,0,0,0
17112,24411,6,2,0,0
17113,24412,1,1,0,0
17114,24413,8,0,0,0
17115,24414,130,3,2,0
17116,24416,6,1,0,0
17117,24417,101,0,0,0
17118,24418,11,0,0,0
17119,24419,6,0,0,0
17120,24421,11,1,0,0
17121,24422,1,0,0,0
17122,24423,174,13,4,0
17123,24424,101,1,2,0
17124,24425,1,0,0,0
17125,24426,1,0,0,0
17126,24427,1,0,0,0
17127,24428,11,2,0,0
17128,24429,101,2,2,0
17129,24430,141,2,5,0
17130,24431,1,0,0,0
17131,24432,101,0,0,0
17132,24433,1,0,0,0
17133,24434,11,2,0,0
17134,24436,1,0,0,0
17135,24437,1,0,0,0
17136,24438,101,0,0,0
17137,24439,1,1,0,0
17138,24440,101,1,0,0
17139,24441,38,5,0,0
17140,24442,1,1,0,0
17141,24443,1,0,0,0
17142,24444,56,3,0,0
17143,24445,1,0,0,0
17144,24446,101,0,0,0
17145,24447,1,1,0,0
17146,24448,41,4,0,0
17147,24449,3,3,0,0
17148,24450,58,9,0,0
17149,24451,1,0,0,0
17150,24452,11,0,0,0
17151,24453,101,0,1,0
17152,24454,1,0,0,0
17153,24455,1,0,0,0
17154,24456,4,3,0,0
17155,24457,101,0,1,0
17156,24458,101,1,0,0
17157,24460,106,0,0,0
17158,24461,1,0,0,0
17159,24462,16,4,1,0
17160,24463,101,1,1,0
17161,24464,1,0,0,0
17162,24467,1,0,0,0
17163,24468,16,1,0,0
17164,24469,101,0,2,0
17165,24470,101,0,0,0
17166,24471,71,5,0,0
17167,24472,18,2,0,0
17168,24474,1,0,0,0
17169,24475,6,1,0,0
17170,24476,1,0,0,0
17171,24477,11,0,0,0
17172,24478,101,0,0,0
17173,24479,6,0,0,0
17174,24480,101,0,1,0
17175,24481,1,0,0,0
17176,24482,101,16,0,0
17177,24483,101,0,0,0
17178,24484,61,9,0,0
17179,24486,26,1,0,0
17180,24487,3,1,0,0
17181,24488,15,0,0,0
17182,24489,1,0,0,0
17183,24490,1,0,0,0
17184,24491,101,0,3,0
17185,24492,31,13,0,0
17186,24493,101,1,0,0
17187,24494,65,13,1,0
17188,24496,1,0,0,0
17189,24498,1088,84,24,1
17190,24499,8,1,0,0
17191,24500,11,1,0,0
17192,24502,1,1,0,0
17193,24503,150,15,4,0
17194,24504,1,0,0,0
17195,24505,101,0,0,0
17196,24506,106,2,0,0
17197,24507,16,2,0,0
17198,24508,3,0,0,0
17199,24509,6,0,0,0
17200,24510,16,0,0,0
17201,24511,1,1,0,0
17202,24512,6,1,0,0
17203,24514,11,0,0,0
17204,24515,722,42,41,0
17205,24516,101,2,0,0
17206,24517,23,2,1,0
17207,24518,11,1,0,0
17208,24519,1,0,0,0
17209,24520,21,3,0,0
17210,24521,197,3,6,1
17211,24522,1,5,0,0
17212,24523,1,0,0,0
17213,24524,1,0,0,0
17214,24525,1,2,0,0
17215,24528,1,0,0,0
17216,24529,108,2,0,0
17217,24530,1,0,0,0
17218,24531,11,1,0,0
17219,24533,101,0,0,0
17220,24534,6,2,0,0
17221,24535,11,0,0,0
17222,24537,1,2,0,0
17223,24539,8,0,0,0
17224,24540,1,0,0,0
17225,24541,1,0,0,0
17226,24542,101,1,0,0
17227,24543,231,8,2,0
17228,24544,101,0,0,0
17229,24545,6,0,0,0
17230,24546,1,6,0,0
17231,24547,16,1,0,0
17232,24549,101,1,2,0
17233,24550,1,0,0,0
17234,24551,188,3,1,0
17235,24553,11,0,0,0
17236,24554,8,0,0,0
17237,24556,101,1,0,0
17238,24557,6,0,0,0
17239,24558,1,0,0,0
17240,24559,6,0,0,0
17241,24560,5,0,0,0
17242,24562,1,0,0,0
17243,24563,11,37,0,0
17244,24564,22,2,1,0
17245,24565,6,3,0,0
17246,24566,184,12,3,0
17247,24567,1,0,0,0
17248,24568,118,2,3,0
17249,24570,1,0,0,0
17250,24571,1,0,0,0
17251,24572,11,7,0,0
17252,24573,1,0,0,0
17253,24574,21,0,0,0
17254,24575,84,20,1,0
17255,24576,101,1,0,0
17256,24577,11,2,0,0
17257,24578,1,0,0,0
17258,24579,1,0,0,0
17259,24580,1,0,0,0
17260,24581,1,1,0,0
17261,24583,3,0,0,0
17262,24586,1,0,0,0
17263,24587,154,25,16,0
17264,24588,28,2,0,0
17265,24589,1,0,0,0
17266,24591,1,1,0,0
17267,24593,101,0,0,0
17268,24594,1,1,0,0
17269,24595,1,1,0,0
17270,24596,1,0,0,0
17271,24599,6,1,0,0
17272,24600,101,1,0,0
17273,24601,1,0,0,0
17274,24602,16,2,0,0
17275,24603,1,0,0,0
17276,24604,1,0,0,0
17277,24605,1,0,0,0
17278,24606,13,2,0,0
17279,24607,1,0,0,0
17280,24609,16,1,0,0
17281,24611,18,9,0,0
17282,24612,51,7,2,0
17283,24613,1,1,0,0
17284,24614,101,1,0,0
17285,24615,1,0,0,0
17286,24616,51,1,0,0
17287,24617,1320,344,198,12
17288,24620,1,0,0,0
17289,24622,1,1,0,0
17290,24623,101,1,3,0
17291,24624,1,0,0,0
17292,24625,6,0,0,0
17293,24626,46,57,17,0
17294,24627,18,1,0,0
17295,24628,1,0,0,0
17296,24630,1,0,0,0
17297,24631,1,0,0,0
17298,24632,101,3,1,0
17299,24633,1,1,0,0
17300,24634,6,2,0,0
17301,24635,101,0,0,0
17302,24636,6,0,0,0
17303,24637,11,1,0,0
17304,24639,1,0,0,0
17305,24641,113,3,0,0
17306,24643,11,1,0,0
17307,24645,1,0,0,0
17308,24646,1,0,0,0
17309,24647,1,0,0,0
17310,24648,6,0,0,0
17311,24649,101,2,2,0
17312,24650,71,6,0,0
17313,24651,6,0,0,0
17314,24652,188,5,2,0
17315,24653,1,1,0,0
17316,24654,16,3,0,0
17317,24656,1,1,0,0
17318,24657,6,0,0,0
17319,24658,1,0,0,0
17320,24659,1,0,0,0
17321,24660,108,19,0,0
17322,24661,101,0,0,0
17323,24662,1,1,0,0
17324,24663,111,0,0,0
17325,24664,156,4,1,0
17326,24667,1,0,0,0
17327,24668,11,0,0,0
17328,24669,2103,158,196,12
17329,24670,1,0,0,0
17330,24671,291,37,69,0
17331,24673,46,9,0,0
17332,24674,4,1,0,0
17333,24675,1,0,0,0
17334,24677,101,1,0,0
17335,24678,101,0,0,0
17336,24679,26,1,0,0
17337,24680,1,0,0,0
17338,24681,1,2,0,0
17339,24682,13,1,0,0
17340,24683,6,1,0,0
17341,24685,101,0,0,0
17342,24686,3,0,0,0
17343,24687,1,0,0,0
17344,24688,1,0,0,0
17345,24689,1,0,0,0
17346,24690,101,0,0,0
17347,24691,6,1,0,0
17348,24692,21,1,0,0
17349,24693,6,1,0,0
17350,24694,16,0,0,0
17351,24695,6,1,0,0
17352,24696,26,0,0,0
17353,24697,1,0,0,0
17354,24698,1,0,0,0
17355,24699,31,0,1,0
17356,24700,1,0,0,0
17357,24701,108,3,5,0
17358,24702,1,4,0,0
17359,24703,6,0,0,0
17360,24704,26,1,3,0
17361,24706,62,4,4,0
17362,24707,11,0,0,0
17363,24708,101,0,0,0
17364,24709,1,1,0,0
17365,24710,27,3,3,0
17366,24711,86,7,0,0
17367,24712,3,2,0,0
17368,24715,1,1,0,0
17369,24716,1,0,0,0
17370,24718,1,0,0,0
17371,24719,1,0,0,0
17372,24720,6,2,0,0
17373,24721,266,11,11,0
17374,24722,101,0,2,0
17375,24723,11,1,0,0
17376,24725,33,23,1,0
17377,24726,6,12,0,0
17378,24728,263,20,9,2
17379,24729,1,1,0,0
17380,24730,143,8,0,0
17381,24731,1,0,0,0
17382,24732,6,0,0,0
17383,24735,1,0,0,0
17384,24736,1,0,0,0
17385,24737,1,1,0,0
17386,24738,101,0,0,0
17387,24740,6,0,0,0
17388,24742,6,0,0,0
17389,24743,58,6,7,0
17390,24745,1,0,0,0
17391,24746,1,4,0,0
17392,24747,1,1,0,0
17393,24748,16,0,0,0
17394,24749,161,48,2,0
17395,24750,101,1,0,0
17396,24751,101,0,0,0
17397,24752,108,1,0,0
17398,24753,101,0,7,0
17399,24754,11,0,0,0
17400,24755,101,1,0,0
17401,24756,1,0,0,0
17402,24757,121,3,1,0
17403,24758,11,0,0,0
17404,24759,1,0,0,0
17405,24760,101,0,0,0
17406,24761,1,3,0,0
17407,24762,16,0,0,0
17408,24763,3,5,0,0
17409,24764,1,0,0,0
17410,24765,18,8,23,0
17411,24767,6,0,0,0
17412,24768,1,0,0,0
17413,24769,20,2,30,0
17414,24770,31,5,0,0
17415,24771,106,1,3,0
17416,24772,48,7,2,0
17417,24773,21,2,0,0
17418,24774,26,0,0,0
17419,24775,1,0,0,0
17420,24776,1,2,0,0
17421,24777,1,1,0,0
17422,24778,52,18,8,0
17423,24779,21,11,0,0
17424,24780,1,1,0,0
17425,24781,1,0,0,0
17426,24782,1,0,0,0
17427,24783,101,1,0,0
17428,24784,23,1,1,0
17429,24786,35,8,0,0
17430,24788,8,1,0,0
17431,24789,106,4,0,0
17432,24790,11,3,0,0
17433,24791,1,0,0,0
17434,24792,44,20,0,0
17435,24793,1,0,0,0
17436,24794,71,8,0,0
17437,24795,1,0,0,0
17438,24796,1,1,0,0
17439,24797,113,1,4,0
17440,24798,111,4,0,0
17441,24799,21,1,0,0
17442,24800,1,0,0,0
17443,24801,6,1,0,0
17444,24803,6,0,0,0
17445,24805,6,6,0,0
17446,24806,23,29,2,0
17447,24807,103,2,0,0
17448,24808,1530,357,1316,91
17449,24809,6,0,0,0
17450,24810,1,1,0,0
17451,24811,111,2,1,0
17452,24812,101,1,0,0
17453,24813,1,2,0,0
17454,24814,11,2,0,0
17455,24816,101,1,0,0
17456,24817,11,2,0,0
17457,24818,3,1,0,0
17458,24819,41,11,0,0
17459,24820,101,0,1,0
17460,24821,11,2,0,0
17461,24822,6,0,0,0
17462,24824,103,3,0,0
17463,24825,21,3,0,0
17464,24826,16,1,0,0
17465,24827,101,0,0,0
17466,24829,1,0,0,0
17467,24830,1,1,0,0
17468,24831,21,2,0,0
17469,24833,46,1,0,0
17470,24834,101,0,0,0
17471,24835,1,0,0,0
17472,24836,1,0,0,0
17473,24837,101,0,0,0
17474,24838,1,0,0,0
17475,24841,66,3,2,0
17476,24842,11,0,0,0
17477,24843,101,1,1,0
17478,24844,1,14,0,0
17479,24845,1,1,0,0
17480,24846,1,1,0,0
17481,24848,342,42,71,0
17482,24849,31,2,0,0
17483,24850,101,0,13,0
17484,24852,1,0,0,0
17485,24853,142,12,11,0
17486,24854,1,2,0,0
17487,24855,1,0,0,0
17488,24857,11,2,0,0
17489,24858,1,0,0,0
17490,24860,1,0,0,0
17491,24861,6,0,0,0
17492,24862,1,0,0,0
17493,24863,6,1,0,0
17494,24864,69,6,28,0
17495,24865,113,9,0,0
17496,24867,41,3,1,0
17497,24868,56,1,0,0
17498,24869,11,3,0,0
17499,24870,101,0,2,0
17500,24871,11,0,0,0
17501,24872,1,0,0,0
17502,24873,116,7,0,0
17503,24874,1,6,0,0
17504,24875,101,1,0,0
17505,24877,1,0,0,0
17506,24878,1,0,0,0
17507,24879,6,2,0,0
17508,24880,16,0,0,0
17509,24881,6,0,0,0
17510,24882,101,1,5,0
17511,24883,101,0,0,0
17512,24884,1,4,0,0
17513,24885,16,1,2,0
17514,24886,101,0,1,0
17515,24887,1,0,0,0
17516,24888,1,3,0,0
17517,24890,18,0,0,0
17518,24891,1,0,0,0
17519,24892,26,3,0,0
17520,24893,21,0,0,0
17521,24894,74,13,1,0
17522,24895,1,4,0,0
17523,24896,45,4,2,0
17524,24897,101,0,1,0
17525,24899,1,0,0,0
17526,24900,11,2,0,0
17527,24901,1,1,0,0
17528,24905,1057,150,33,10
17529,24906,101,0,0,0
17530,24907,101,1,2,0
17531,24908,101,0,0,0
17532,24909,1,0,0,0
17533,24910,1,0,0,0
17534,24913,101,1,0,0
17535,24914,101,0,0,0
